book_id,isbn,title,original_title,original_publication_year,language_code,genre
8316,0140284125,"The Inimitable Jeeves (Jeeves, #2)",The Inimitable Jeeves ,1923.0,eng,Clásicos
8317,0786901896,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",Dragons of Summer Flame,1995.0,eng,Fantasía
8318,0446402400,"The Secret Speech (Leo Demidov, #2)",The Secret Speech,2009.0,eng,Thriller
8319,0307272583,"Star Island (Skink, #6)",Star Island,2010.0,,Ficción
8320,0345495160,Un Lun Dun,Un Lun Dun,2007.0,eng,Fantasía
8321,1421506262,"Death Note, Vol. 5: Whiteout (Death Note, #5)","デスノート #5 (Desu Nōto) Hakushi (白紙,) ",2005.0,eng,Cómic y novela gráfica
8322,1401324436,"Heat Rises (Nikki Heat, #3)",Heat Rises,2011.0,eng,Misterio
8323,0805080759,Homicide: A Year on the Killing Streets,Homicide: A Year on the Killing Streets,1991.0,eng,No ficción
8324,0425183238,"Mrs. Mike (Mrs. Mike, #1)",Mrs. Mike,1947.0,eng,Ficción histórica
8325,1476791619,A Work in Progress,A Work in Progress,2015.0,eng,Memorias
8326,0062285505,The Enchanted,The Enchanted,2014.0,eng,Ficción
8327,0718155181,"The Left Hand of God (The Left Hand of God, #1)",The Left Hand of God ,2010.0,eng,Fantasía
8328,006221635X,How to Love,How to Love,2013.0,eng,Juvenil
8329,0375758232,Paris to the Moon,Paris to the Moon,2000.0,eng,Viajes
8330,0385613504,You Against Me,You Against Me,2010.0,eng,Juvenil
8331,0439717000,A Dog's Life: The Autobiography of a Stray,A Dog's Life: Autobiography of a Stray,2005.0,eng,Infantil
8332,0439441722,"The Will of the Empress (Circle Reforged, #1)",The Will of the Empress,2005.0,eng,Fantasía
8333,0345530411,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",2012.0,eng,Deportes
8334,0142002038,"Doctor No (James Bond, #6)",Dr. No,1958.0,eng,Thriller
8335,0062291408,Ripper,El juego de Ripper,2013.0,eng,Misterio
8336,9649051759,ماهی سیاه کوچولو,ماهی سیاه کوچولو,1965.0,per,Infantil
8337,0141181362,Fifth Business,Fifth Business,1970.0,eng,Ficción
8338,0618829253,"Hello, Cupcake","Hello, Cupcake!: Irresistibly Playful Creations Anyone Can Make",2008.0,eng,Cocina
8339,1439133913,"Monster Hunter Vendetta (Monster Hunter International, #2)",,2010.0,eng,Fantasía
8340,0752865366,Nights of Rain and Stars,Nights of Rain and Stars,2004.0,eng,Ficción
8341,0061944394,"Big Nate on a Roll (Big Nate Novels, #3)",Big Nate on a Roll,2009.0,,Infantil
8342,1467964409,"Wife by Wednesday (The Weekday Brides, #1)",Wife by wednesday,2011.0,eng,Romántica
8343,0804467250,"The New Bedside, Bathtub and Armchair Companion to Agatha Christie","The  Bedside, Bathtub and Armchair Companion to Agatha Christie",1979.0,eng,No ficción
8344,,"Dominic (Slater Brothers, #1)",,2014.0,eng,Romántica
8345,1451650051,"Shadow''s Claim (Immortals After Dark, #13; The Dacians, #1)","Shadow''s Claim (The Dacians, #1)",2012.0,eng,Romántica
8346,034553283X,Glitter and Glue,Glitter and Glue,2014.0,eng,Memorias
8347,0805077642,A Night to Remember,A Night to Remember,1955.0,eng,Historia
8348,0393062627,The Lonely Polygamist,The Lonely Polygamist,2010.0,eng,Ficción
8349,0446677167,Stormy Weather,Stormy Weather,1995.0,eng,Ficción
8350,0739318926,That Old Cape Magic,That Old Cape Magic,2009.0,eng,Ficción
8351,0425227944,"The Darkest Hour (KGI, #1)",The Darkest Hour,2010.0,eng,Romántica
8352,038553504X,The Devil All the Time,The Devil All the Time,2011.0,eng,Ficción
8353,,A Long Way Home,A Long Way Home,2013.0,eng,Memorias
8354,0060827645,"Twilight (Warriors: The New Prophecy, #5)",Twilight,2006.0,eng,Juvenil
8355,1400033888,Istanbul: Memories and the City,İstanbul: Hatıralar ve Şehir,2003.0,eng,Memorias
8356,0452286107,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,2004.0,eng,Ficción
8357,0140436146,Martin Chuzzlewit,The Life and Adventures of Martin Chuzzlewit,1844.0,eng,Clásicos
8358,043985802X,"Darkness, Be My Friend (Tomorrow, #4)","Darkness, Be My Friend",1996.0,eng,Juvenil
8359,,UR,UR,2009.0,eng,Terror
8360,0449206521,Tales of the South Pacific,Tales of the South Pacific,1947.0,eng,Ficción
8361,0330487140,A Bend in the River,A Bend in the River,1979.0,eng,Ficción
8362,0553447432,Evicted: Poverty and Profit in the American City,Evicted: Poverty and Profit in the American City,2016.0,eng,No ficción
8363,,"The Assassin and the Empire (Throne of Glass, #0.5)",The Assassin and the Empire,2012.0,eng,Fantasía
8364,,"Misbehaving (Sea Breeze, #6)",Misbehaving,2013.0,eng,Romántica
8365,1447256239,"The Invisible Library (The Invisible Library, #1)",The Invisible Library,2015.0,eng,Fantasía
8366,0449911608,Saint Maybe,Saint Maybe,1991.0,eng,Ficción
8367,0375714677,Embroideries,,2006.0,eng,Cómic y novela gráfica
8368,0618665455,Deep and Dark and Dangerous (A Ghost Story),Deep and Dark and Dangerous: A Ghost Story,2007.0,,Juvenil
8369,1416554955,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon","Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",2008.0,eng,No ficción
8370,0545054745,Marcelo in the Real World,Marcelo in the Real World,2008.0,eng,Juvenil
8371,0451190556,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix","The Green Mile, Part 4: The Bad Death of Eduard Delacroix",1996.0,eng,Terror
8372,,Daun Yang Jatuh Tak Pernah Membenci Angin,Daun Yang Jatuh Tak Pernah Membenci Angin,2010.0,ind,Ficción
8373,0439925509,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",Alcatraz Versus the Evil Librarians,2007.0,eng,Juvenil
8374,145210655X,Darth Vader and Son,Darth Vader and Son,2012.0,eng,Cómic y novela gráfica
8375,068482471X,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,1995.0,eng,Ciencia
8376,8370541291,"Pani Jeziora (Saga o Wiedźminie, #7)",Pani Jeziora,1999.0,pol,Fantasía
8377,042518546X,"Open Season (Joe Pickett, #1)",Open Season,2001.0,eng,Misterio
8378,1599908735,"Palace of Stone (Princess Academy, #2)",Palace of Stone,2012.0,eng,Juvenil
8379,0812997530,Hausfrau,Hausfrau,2015.0,eng,Ficción
8380,0751534552,Legally Blonde,Legally Blonde,2001.0,,Ficción
8381,,"Truthwitch (The Witchlands, #1)",Truthwitch,2016.0,eng,Fantasía
8382,006054094X,1421: The Year China Discovered America,1421: The Year China Discovered America,2002.0,eng,Historia
8383,0374386153,A Wrinkle in Time: The Graphic Novel,A Wrinkle in Time: The Graphic Novel,2012.0,eng,Cómic y novela gráfica
8384,0679767959,Heartburn,Heartburn,1983.0,eng,Ficción
8385,0316211338,Tigers in Red Weather,Tigers in Red Weather,2012.0,eng,Ficción
8386,0451210743,Hornet Flight,Hornet Flight,2002.0,eng,Ficción histórica
8387,0099464691,"The White Lioness (Kurt Wallander, #3)",Den vita lejoninnan,1993.0,eng,Misterio
8388,0553290983,"Elven Star (The Death Gate Cycle, #2)","Elven Star (The Death Gate Cycle, #2)",1990.0,eng,Fantasía
8389,0802170374,Flight,Flight: A Novel,2007.0,eng,Ficción
8390,0631231277,Philosophical Investigations,Philosophische Untersuchungen,1953.0,eng,Ensayo
8391,,"Endure (Need, #4)",Endure,2012.0,eng,Juvenil
8392,,"Kaleidoscope Hearts (Hearts, #1)", Kaleidoscope Hearts,2015.0,eng,Romántica
8393,0312187149,"Enemy of God (The Warlord Chronicles, #2)",Enemy of God,1996.0,eng,Ficción histórica
8394,,"Cage (Corps Security, #2)",,2013.0,eng,Romántica
8395,,Mud Vein,Mud Vein,2014.0,eng,Ficción
8396,0609804618,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,1998.0,eng,No ficción
8397,0060521600,Ice Hunt,Ice Hunt,2003.0,eng,Thriller
8398,0425212017,"Strange Candy (Anita Blake, Vampire Hunter #0.5)",Strange Candy,2006.0,eng,Fantasía
8399,0312997124,First Among Equals,First Among Equals,1983.0,eng,Ficción
8400,0553374117,Black Holes and Baby Universes,Black Holes and Baby Universes and Other Essays,1993.0,eng,Ciencia
8401,0006473296,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)","The Chronicles of Thomas Covenant, the Unbeliever",1977.0,eng,Fantasía
8402,0425243915,"Archangel''s Blade (Guild Hunter, #4)",Archangel's Blade,2011.0,,Fantasía
8403,0671739166,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,The Story of Philosophy,1926.0,eng,Ensayo
8404,0679724532,The Gnostic Gospels,The Gnostic Gospels,1979.0,eng,Religión y espiritualidad
8405,0385338902,How to Talk to a Widower,How to Talk to a Widower,2007.0,,Ficción
8406,0345324390,"The Gods of Mars (Barsoom, #2)",The Gods of Mars,1913.0,eng,Ciencia ficción
8407,1442364459,"The Survivor (Mitch Rapp, #14)",The Survivor,2015.0,eng,Thriller
8408,0575100133,Kiss of Snow (Psy-Changeling #10),,2011.0,eng,Fantasía
8409,0802122515,An Untamed State,An Untamed State,2014.0,eng,Ficción
8410,0374116342,Breath,Breath,2008.0,,Ficción
8411,0890420254,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision),1952.0,eng,Psicología
8412,0006514944,"A Monstrous Regiment of Women (Mary Russell, #2)",A Monstrous Regiment of Women,1995.0,eng,Misterio
8413,0312850530,"Alvin Journeyman (Tales of Alvin Maker, #4)",Alvin Journeyman (Tales of Alvin Maker #4),1995.0,eng,Fantasía
8414,1423183096,"Rose Under Fire (Code Name Verity, #2)",Rose Under Fire,2013.0,eng,Ficción histórica
8415,1413903177,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)",よつばと! 1,2003.0,eng,Cómic y novela gráfica
8416,0803283857,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Black Elk Speaks,1932.0,eng,Biografía
8417,0385529376,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal","The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal",2009.0,eng,No ficción
8418,034083384X,"The Sleeping Doll (Kathryn Dance, #1)",The Sleeping Doll,2007.0,eng,Thriller
8419,084394952X,"Dark Legend (Dark, #8)",Dark Legend,2002.0,eng,Romántica
8420,1401200605,"Batman: Hush, Vol. 1",Batman Hush #1,2002.0,eng,Cómic y novela gráfica
8421,0778313654,One Breath Away,One Breath Away,2012.0,eng,Thriller
8422,0743292511,The Devil's Punchbowl,The Devil's Punchbowl,2009.0,eng,Thriller
8423,0142500593,"Empress of the World (Battle Hall Davies, #1)",Empress of the World,2001.0,eng,Juvenil
8424,0345507460,"Welcome to the Jungle (The Dresden Files, #0.5)",Welcome to the Jungle,2008.0,eng,Fantasía
8425,0553803190,"Blackout (All Clear, #1)",Blackout,2010.0,eng,Ciencia ficción
8426,,"A Blaze of Sun (A Shade of Vampire, #5)",,2013.0,eng,Fantasía
8427,0307393879,The Red Garden,The Red Garden,2011.0,eng,Ficción
8428,1405204664,Babar the King,Le Roi Babar,1933.0,eng,Infantil
8429,006174266X,Ungifted,Ungifted,2012.0,eng,Juvenil
8430,1400031605,Noises Off,Noises Off,1982.0,,Ficción
8431,0440225450,The Final Detail (Myron Bolitar #6),The Final Detail,1999.0,eng,Misterio
8432,0380817934,"Olympos (Ilium, #2)",Olympos,2005.0,eng,Ciencia ficción
8433,0802715524,A History of the World in 6 Glasses,A History of the World in 6 Glasses,2005.0,eng,Historia
8434,0451470893,The Sound of Glass,,2015.0,eng,Ficción
8435,0446697435,The Widow of the South,The Widow of the South,2005.0,eng,Ficción histórica
8436,,Obsession,,2013.0,eng,Romántica
8437,1414358466,Courageous,Courageous,2011.0,,Religión y espiritualidad
8438,0763644102,The Magician's Elephant,The Magician's Elephant,2009.0,eng,Infantil
8439,0345477243,Back When We Were Grownups,Back When We Were Grownups,2001.0,eng,Ficción
8440,097496090X,The Dead,The Dead,1914.0,eng,Clásicos
8441,,قمر على سمرقند,قمر على سمرقند,2004.0,ara,Ficción
8442,,"Convicted (Consequences, #3)",,2013.0,eng,Romántica
8443,1606840584,"The Lost Saint (The Dark Divine, #2)",The Lost Saint,2010.0,eng,Juvenil
8444,0553807145,Relentless,Relentless,2009.0,eng,Thriller
8445,038070613X,"Taliesin (The Pendragon Cycle, #1)",Taliesin. Book I of the Pendragon Cycle,1987.0,eng,Fantasía
8446,0446695645,Basket Case,,2002.0,,Misterio
8447,,المرحوم,المرحوم,2013.0,ara,Ficción
8448,0812532597,"The Memory of Earth (Homecoming, #1)",The Memory of Earth,1992.0,eng,Ciencia ficción
8449,006170654X,Wench,Wench,2009.0,eng,Ficción histórica
8450,0451412702,"Curse the Dawn (Cassandra Palmer, #4)",Curse the Dawn,2009.0,eng,Fantasía
8451,0805423516,Praying God's Word: Breaking Free From Spiritual Strongholds,Praying God's Word: Breaking Free From Spiritual Strongholds,2000.0,,Religión y espiritualidad
8452,0679772669,In the Skin of a Lion,In the Skin of a Lion,1987.0,,Ficción
8453,,Where There's Smoke,Where There's Smoke,2014.0,eng,Ficción
8454,5559608475,Jack: Straight from the Gut,Jack: Straight from the Gut,2001.0,eng,Biografía
8455,0060256575,The Missing Piece Meets the Big O ,The Missing Piece Meets the Big O,1981.0,eng,Infantil
8456,0060997028,Life is Elsewhere,Život je jinde,1969.0,eng,Ficción
8457,0345468694,Blessings,Blessings,2002.0,,Ficción
8458,0373776985,"Wicked Nights (Angels of the Dark, #1)",Wicked Nights,2012.0,eng,Romántica
8459,,"Six''s Legacy (Lorien Legacies: The Lost Files, #1)",Six's Legacy,2011.0,eng,Juvenil
8460,0886774012,Magic's Promise (Valdemar: Last Herald-Mage #2),Magic's Promise,1990.0,eng,Fantasía
8461,1250010136,Most Wanted,,2016.0,eng,Thriller
8462,0545415071,"Underworld (Abandon, #2)",Underworld,2012.0,eng,Juvenil
8463,1416575642,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,2008.0,,Cocina
8464,0340752475,Coming Home,Coming Home,1995.0,eng,Ficción
8465,0842332359,"Glorious Appearing: The End of Days (Left Behind, #12)",Glorious Appearing: The End of Days,2004.0,eng,Ficción
8466,,ليتها تقرأ,ليتها تقرأ,2010.0,ara,Ficción
8467,0399159312,"Silken Prey (Lucas Davenport, #23)",Silken Prey,2013.0,eng,Thriller
8468,0399157700,"Mad River (Virgil Flowers, #6)",,2012.0,eng,Thriller
8469,0679759328,Hotel du Lac,Hotel du Lac,1984.0,eng,Ficción
8470,0452276721,"The Ghost Road (Regeneration, #3)",The Ghost Road,1995.0,eng,Ficción histórica
8471,0553211587,Pudd'nhead Wilson,The Tragedy of Puddn'head Wilson,1893.0,eng,Clásicos
8472,1888009039,Metaphysics,τὰ μετὰ τὰ φυσικά,-330.0,,Clásicos
8473,1250021529,If You Find Me,If You Find Me,2013.0,eng,Juvenil
8474,044669570X,"Native Tongue (Skink, #2)",Native Tongue,1991.0,eng,Ficción
8475,0312147015,The Persian Pickle Club,The Persian Pickle Club,1995.0,eng,Ficción histórica
8476,0373210043,"My Soul to Save (Soul Screamers, #2)",My Soul to Save,2009.0,eng,Juvenil
8477,0141319623,"The Worst Witch (Worst Witch, #1)",The Worst Witch,,,Infantil
8478,0689717385,The Relatives Came,The Relatives Came,1985.0,eng,Infantil
8479,0340682388,What I Loved,What I Loved,2002.0,eng,Ficción
8480,,"Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi, #4)",Maryamah Karpov: Mimpi-mimpi Lintang,2008.0,ind,Ficción
8481,1416983309,Tilt,Tilt,2012.0,eng,Juvenil
8482,0345491149,"Dragonheart (Pern, #21)",Dragonheart (Dragonriders of Pern),2008.0,,Fantasía
8483,149033274X,"Conquer Your Love (Surrender Your Love, #2)",,2013.0,eng,Romántica
8484,0142401447,"Pearls of Lutra (Redwall, #9)",The Pearls of Lutra,1996.0,,Fantasía
8485,0670020478,The Element: How Finding Your Passion Changes Everything,The Element: A New View of Human Capacity,2009.0,eng,Autoayuda
8486,0670025771,The Secret Chord,The Secret Chord,2015.0,eng,Ficción histórica
8487,1484721349,The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),,2014.0,eng,Juvenil
8488,1482658143,A Different Blue,A Different Blue,2013.0,eng,Juvenil
8489,1416544186,Downtown Owl,Downtown Owl,2008.0,eng,Ficción
8490,0345459210,Halo: The Flood,The Flood,2003.0,eng,Ciencia ficción
8491,0345397673,"Antrax (Voyage of the Jerle Shannara, #2)",Antrax,2001.0,eng,Fantasía
8492,0375755195,Sailing Alone Around the Room: New and Selected Poems,Sailing Alone Around the Room: New and Selected Poems,2001.0,eng,Poesía
8493,0062048546,"Once (Eve, #2)",Once,2012.0,eng,Juvenil
8494,,"Into the Deep (Into the Deep, #1)",Into the Deep,2013.0,eng,Romántica
8495,0671876465,"Mirror Dance (Vorkosigan Saga, #8)",Mirror Dance,1994.0,eng,Ciencia ficción
8496,0312363044,Agnes and the Hitman,Agnes and the Hitman,2007.0,eng,Romántica
8497,1596914521,Logicomix: An epic search for truth,Logicomix: An Epic Search for Truth,2009.0,eng,Cómic y novela gráfica
8498,2246760011,HHhH,HHhH,2009.0,fre,Ficción histórica
8499,0062305190,The Residence: Inside the Private World of the White House,The Residence: Inside the Private World of the White House,2015.0,,No ficción
8500,,"Stone Cold Touch (The Dark Elements, #2)",Stone Cold Touch,2014.0,eng,Juvenil
8501,0345540875,The Life List,The Life List,2013.0,eng,Ficción
8502,0061797081,"The Rising (Darkness Rising, #3)",The Rising,2013.0,eng,Juvenil
8503,0679417370,Buddenbrooks: The Decline of a Family,Buddenbrooks: Verfall einer Familie,1901.0,eng,Clásicos
8504,1406507881,Uncle Vanya,Дядя Ваня,1897.0,eng,Clásicos
8505,031609739X,The Christmas Wedding,The Christmas Wedding,2011.0,eng,Ficción
8506,0441010288,"The Lost Years (The Lost Years of Merlin, #1)",The Lost Years of Merlin,1996.0,eng,Fantasía
8507,0778325644,"Storm Glass (Glass, #1)",Storm Glass,2009.0,eng,Fantasía
8508,014118616X,"The Sea, the Sea","The Sea, the Sea",1978.0,eng,Ficción
8509,1475145578,"Eden (Providence, #3)",,2011.0,,Romántica
8510,0689857977,"Among the Enemy (Shadow Children, #6)","Among the Enemy (Shadow Children, #6)",2005.0,eng,Juvenil
8511,,"Incendiary (The Premonition, #4)",Incendiary,2012.0,eng,Juvenil
8512,,Battlefield Earth: A Saga of the Year 3000,Battlefield Earth: A Saga of the Year 3000,1982.0,eng,Ciencia ficción
8513,0670032085,Financial Peace Revisited,Financial Peace Revisited,1992.0,,Negocios
8514,0671888587,I'll Be Seeing You,I'll Be Seeing You,1993.0,eng,Thriller
8515,0307461181,This Time Together: Laughter and Reflection,,2010.0,eng,Memorias
8516,0140280464,My Year of Meats,My Year of Meats,1998.0,eng,Ficción
8517,0446696161,Fledgling,Fledgling,2005.0,eng,Ciencia ficción
8518,,"At Peace (The ''Burg, #2)",At Peace,2011.0,eng,Romántica
8519,0385337388,The House of God,The House of God,1978.0,eng,Ficción
8520,,Last Train to Istanbul,Nefes Nefese,2002.0,eng,Ficción histórica
8521,0439874025,Echo,Echo,2015.0,eng,Infantil
8522,039953346X,Wreck This Journal,Wreck This Journal,2007.0,,Autoayuda
