book_id,rec_1,rec_2,rec_3
7148,5842,2626,842
1805,2050,2182,3473
6956,8575,5813,1032
9390,4159,1627,1267
6240,4157,3821,8560
6789,938,2542,539
3983,4303,4593,4773
4303,3983,4593,4773
4550,4773,4593,3983
4593,4773,4303,4550
4773,4593,4550,3983
4952,5963,6346,8251
6197,8251,6346,5963
6346,5963,8251,8354
7846,9870,8251,8354
8251,8354,5963,6346
8354,8251,5963,6346
8546,7846,8354,8251
8784,9310,9449,4927
9339,7483,9318,9316
8872,6372,6210,9366
6244,7502,8910,5989
5683,5590,3014,8669
6514,1632,5438,7850
7152,9079,9241,9443
8400,3696,439,1985
6179,5214,5093,4017
8393,6681,3941,9727
9202,7199,470,892
4470,8345,8527,4946
9335,3043,1563,9859
9855,645,2283,6248
4572,9638,452,536
9638,4572,4060,536
2588,4376,3093,2292
5722,6541,5321,3652
9690,5377,8604,5606
9578,3917,3110,5339
9806,1510,5653,5339
8057,8343,671,1732
9200,7195,6183,5855
7222,3453,6666,3781
7672,2457,1197,1045
8100,8298,7284,5320
4195,2532,5974,506
9547,8981,9885,8002
3669,4462,4157,6894
9507,7571,5619,7492
8768,3292,2397,5396
9952,3292,5396,2397
7861,776,8605,5606
8863,8963,2670,6668
750,1169,1556,2356
3015,539,1562,3778
3607,2356,1556,1169
4082,9326,6904,5635
5197,7743,7367,9678
5854,1542,1295,861
8883,9358,5062,9805
9159,6979,2706,7159
9728,7206,3873,5694
4533,6790,8984,1643
4262,680,3423,4702
8533,7860,7677,6305
9292,1078,7341,3423
4010,2438,4439,3303
7590,2667,504,5142
8493,3783,6550,6773
7536,8419,7533,6689
5224,4204,7776,2201
6710,7174,1558,4975
8368,8072,7188,9352
7165,3531,4717,3056
4668,5725,8341,5971
6545,1438,448,9262
7985,2474,7337,4908
7015,7884,2713,2093
9643,5288,6490,8594
6821,5839,7456,5235
8648,9162,4261,5028
9162,8648,7925,4261
7878,4201,7720,5816
2726,4143,4165,7190
5544,2294,1413,2567
2292,1180,3093,2588
8634,2292,1180,3093
2816,4339,5025,7157
1556,1169,2356,750
2356,1556,1169,3607
7925,2907,7323,7858
4479,2762,6950,8402
4693,5677,3935,6540
6950,8402,4479,2762
8851,7250,6143,5410
2694,1855,744,719
3575,3658,2541,4245
5718,4869,7689,4206
3778,2331,1562,3015
5261,8067,5564,7162
6269,7064,6689,7536
8076,9289,8419,7533
8419,7533,7536,9289
9289,8419,7533,7536
2222,1747,8437,6420
9135,9662,7230,5744
9662,9135,7230,5744
8462,5262,5489,9166
9310,8784,4927,4199
7312,7819,8862,2955
7975,2265,3777,4751
8711,6912,3458,3391
9753,9912,9156,7335
9912,9753,9156,7364
3014,1939,5590,4690
6409,3740,5438,2096
6697,4261,5028,7858
6708,7016,9210,3762
8575,6956,5813,1456
6757,4089,3042,2575
9142,9524,3148,5270
8560,7839,6240,3669
7967,1705,9878,3059
9418,1141,3785,2139
9210,7016,6708,2696
5200,6911,3218,1850
8574,1558,8968,1192
4963,9891,3719,3903
5619,7571,7761,9227
9822,3094,7925,8774
5637,1099,9679,3480
7663,711,6848,5016
4702,2548,8014,6398
7385,2744,5745,8201
7600,6080,5684,5609
7700,6513,9414,8240
9733,9414,7700,6513
9811,9656,9817,2275
8270,2420,4449,9093
5690,2503,474,900
3319,7050,7374,9146
7050,7374,9146,9774
4792,6367,5053,9315
6680,5362,3487,9573
8481,5169,4126,3796
9915,8985,5065,5117
5169,4126,1604,3796
7252,9284,2483,3549
9484,5018,7175,2212
6571,8106,3627,7218
9571,8291,6431,8670
3192,861,4505,3015
3863,2913,1893,1143
4500,7642,9591,752
5106,9106,5148,2714
6560,1846,676,334
6666,4408,2714,3975
9106,5106,4573,5148
9218,4158,3975,2217
9284,7252,9377,7194
9137,1338,7152,1032
3153,3887,6766,6035
8495,9848,6650,7589
1183,9553,585,2460
5022,5822,2833,9654
8981,9547,9885,5164
4203,3347,9130,4470
6052,6717,3862,3970
7671,9073,8897,4328
6656,4869,4206,7689
5053,9315,6367,4792
9110,7305,7229,3164
4339,5025,7157,2816
5025,4339,7157,2816
7157,5025,4339,2816
5497,5565,5159,6175
6652,7054,6175,5497
8738,3881,2108,8604
3157,4000,3627,3154
3627,3157,4000,3154
4000,3157,3154,3627
8794,2836,7317,6915
3165,2593,5473,2134
9252,1884,7115,7971
1780,2712,3424,4761
6433,9898,2369,2410
6906,8584,1780,2369
7732,7126,4616,3058
5677,3935,4693,6540
9358,8883,5062,9805
6850,4180,8771,6514
7340,7928,7720,6647
7565,5943,2122,6034
7364,7853,9753,8478
8022,7637,5917,1098
4170,5965,6735,7595
5757,1724,1608,3411
5965,6735,7595,4170
6735,5965,7595,4170
7595,6735,5965,4170
7854,6731,7112,8050
9926,5579,2697,4408
6027,8202,3110,835
8202,6027,6217,835
9183,1006,2349,3659
6311,4242,1772,4535
1906,3263,517,3943
3263,1906,517,5278
9987,9914,9047,6619
6495,2523,4242,4535
4968,2716,5211,2023
7171,9327,4603,3275
7780,7940,9184,6743
7940,7780,9184,6743
8402,6950,4479,2762
9184,7940,7780,6743
8274,8488,6423,842
6992,4963,4943,4067
9415,8645,6292,1962
6953,3981,8743,4484
7580,9228,1422,9378
9228,7580,1422,9378
9053,7218,4000,3627
2974,2687,2282,4659
8502,5985,2996,1251
9336,2970,9403,922
6051,3665,2428,2319
7058,8897,6035,5886
7624,9132,6029,6941
7587,7686,3196,3423
8308,2492,4163,4890
3104,5336,2174,8964
9058,4931,9298,3820
7526,1193,4975,9087
4191,4262,4702,2548
6209,8780,3558,363
3539,6262,4053,4245
3662,4245,3575,2541
4245,3662,3575,4053
5767,6556,9496,6498
5864,4245,6841,5878
5878,4245,6841,6262
6262,3539,5878,4245
6841,5878,4245,3575
7330,6345,9230,5864
9112,3662,4245,3575
9120,4869,6841,6656
8971,475,149,1849
4841,938,3015,3980
9242,4403,7100,5098
4783,4217,8376,3996
7075,7850,8602,6409
8245,2203,8963,2223
4102,5635,8775,5720
5131,6900,5635,9807
5602,7389,3701,9293
5635,8775,4102,9580
6478,3057,1170,632
6900,5131,5635,8043
8043,6705,2331,1453
8758,6416,2576,1143
8762,7847,1295,5736
8775,5635,4102,6904
7626,8734,8610,9704
8610,8734,7626,9708
8734,8610,7626,9704
9704,9708,8734,7626
9708,9704,8610,8734
8967,1846,4073,3863
9884,3139,6392,2982
5403,5803,6239,6086
5803,5403,6239,6086
6239,5803,5403,6635
6483,7234,8149,7078
4748,315,1157,4397
9062,2267,7288,1437
3423,6398,4262,4364
6655,7174,9886,6643
5487,9865,4501,2694
5917,4737,5631,3935
9227,7571,7492,8284
3233,3114,5859,6247
7687,7460,5271,2417
7069,8376,5249,4486
8376,7069,5249,3996
9559,4524,7887,5763
4278,5165,6741,4926
6741,5165,4278,4926
7502,6244,5989,9075
4023,6641,7005,9950
4818,9446,6718,7763
7144,8341,5725,4668
8544,2444,5761,6060
3895,1244,6034,6674
9992,8887,4378,6309
2712,3424,4761,1780
7922,2956,3030,3095
7460,5271,2130,2417
9414,9733,7700,6513
5924,8009,4774,5211
9958,9568,4566,4904
9056,3617,4559,4204
9139,8798,9044,1829
7531,5213,7406,6290
5796,5873,4823,3361
6979,9159,6313,4083
2714,4408,6666,3121
5689,3121,4408,2217
6624,5060,8660,3970
8660,6624,5060,3970
8749,5148,3121,1276
7768,221,5285,6469
8259,8052,524,7861
2438,2731,1939,4439
7720,3376,9189,8260
7860,8533,6305,2459
4785,1777,3499,5208
2410,3749,6834,750
3749,6834,2410,4817
5473,3165,2593,2134
5488,2884,1505,1022
5597,536,2179,1737
6522,1122,583,434
6834,3749,2410,6462
7642,9591,4500,1022
9527,750,1505,1413
9591,7642,4500,4306
9459,7419,7839,9826
2778,9616,4028,3487
4701,9710,8798,1829
3030,3095,2956,1619
6570,8191,3225,1085
8191,6570,3225,1085
6387,3473,1805,2050
6911,1850,2488,4393
8962,7475,6332,5281
9325,7617,1958,2986
6641,7005,4023,9950
7005,6641,4023,9950
8645,9415,6292,1962
3796,4126,2092,2072
1352,7799,810,2460
2585,810,2656,2099
2656,5001,2585,7680
5001,2656,2099,7680
9321,2585,9781,9695
8602,5438,6514,3740
9435,9846,5071,9071
5267,6794,6859,8607
6794,8607,6859,9897
6859,8607,9897,6794
8607,9897,6859,6794
8761,6053,3664,3089
9734,9897,6859,8607
9897,8607,6859,6794
9870,7846,8251,8354
7361,5780,1126,7420
3800,6476,2511,6494
6476,6494,3800,2511
6494,9160,2511,6476
9160,6494,2511,6476
5590,3014,3740,8669
9865,5487,4501,3669
5193,4007,6056,2038
9380,6271,5594,8718
9283,4107,4743,3736
4204,5224,2201,7776
3008,1284,2778,831
7218,4000,9053,3627
8106,6571,7218,3627
6356,6497,1995,1496
6497,6356,1995,1496
9568,4566,9958,9522
5300,1769,8483,1295
7367,9678,5197,1776
8719,4586,5123,6835
5069,3402,4535,4242
7342,3411,8443,4393
3093,2292,1180,2588
5002,2292,1180,3093
8720,4954,7460,5271
2435,7658,5887,4655
5887,7437,2435,4655
7945,2900,2655,760
4186,3499,5268,406
8718,9380,5594,6271
9769,1284,1614,1066
5846,4280,4927,4199
9986,6420,505,1218
7234,6483,8149,7078
9807,5635,4082,5131
9505,4674,3327,2829
7658,2435,5887,1080
8530,5542,3842,3637
9073,7671,8897,6035
5353,4668,4495,5725
9785,3433,7913,8980
4495,1166,1194,1376
4765,9479,6948,1129
7100,9681,4403,5098
7926,9338,4393,9007
8248,4954,8720,4267
3864,2381,2687,2282
7373,2167,842,1264
7437,5887,830,7658
7419,1865,9459,3669
3487,5362,2778,6388
6622,1510,6217,893
9888,9113,7541,5086
5465,1861,415,202
6141,9734,6859,6794
8584,6906,7230,2987
7110,3651,7516,6362
7314,6108,2758,7531
7913,3719,9891,3903
8833,4883,3398,7408
5234,3890,1998,8732
9151,5767,6556,4177
8969,8833,2095,4877
6894,4252,7839,3669
4267,9466,5223,750
7115,6483,7234,7971
7632,2167,1264,5488
9567,7897,632,1170
6540,7168,7156,8042
8604,5606,5377,9690
4038,3095,6511,1754
5622,8123,6562,5633
5633,6562,5622,4207
6562,5622,5633,8123
8003,8123,5622,6562
8123,8003,5622,6562
7337,2474,7985,7845
6904,4082,8775,7764
8769,9950,6641,7005
4314,9616,5887,2778
4930,1352,6651,3977
9564,3664,4675,6053
5530,5998,2972,2153
5997,4028,5278,5724
8993,5724,5997,5362
8701,2426,1451,532
6044,2542,938,539
5362,3487,6680,9573
4028,5997,2778,5278
5724,5997,9616,4028
5245,3075,636,1355
6635,6239,5803,5403
9730,9695,7406,3854
8999,3310,462,9576
4807,3107,1295,2153
4833,3231,9258,9046
7532,942,9448,6416
9046,9258,4833,3231
9258,9046,4833,3231
9448,942,7085,7532
5148,1276,8749,5106
9765,1078,1705,5483
3424,2712,4761,5811
4761,5811,3424,2712
5811,4761,3424,2712
5729,1608,1724,1276
9007,7926,4156,4170
8877,4169,9002,3606
7819,7312,8862,2955
9366,6035,6766,9368
6978,8310,1357,5643
3297,1295,2972,5096
3881,5377,5606,9690
5579,9926,2697,2951
2972,2153,1295,1542
5998,5530,2972,4807
5572,2949,6741,6020
9401,5986,8743,3981
5823,7078,6483,7234
3939,3320,3181,5208
4812,3658,4206,3575
9818,7689,4869,5718
9633,1737,9926,5040
8343,8057,1732,671
9190,6214,1754,3275
7125,5098,4403,9755
7767,3836,9071,6102
9071,3836,6102,7767
7448,1737,536,7373
6618,9933,5400,9417
9050,1126,351,3854
8272,3230,466,9055
2749,4991,1125,1822
6819,2749,4991,1125
8437,2222,1747,6782
4408,6666,2714,5689
7799,1352,7863,9598
3977,893,720,835
6499,1240,6187,5870
3473,1805,2050,6387
7835,9807,5635,8775
9580,5635,8775,7772
9687,7595,6735,9692
8798,9139,1829,1132
9846,9435,5071,8774
5612,4528,3716,3804
9093,8270,2420,9740
1387,8266,3226,1609
8266,1387,3226,5759
2986,1958,1093,805
3701,5602,7389,9293
5780,7420,5213,7361
6253,2171,1443,6786
4415,2894,1828,6108
4169,1013,3159,6663
6312,5653,835,1321
4743,7837,954,4088
5074,1183,9553,1352
5377,3881,9690,8604
6663,3159,4169,1013
7389,9293,5602,3701
9293,7389,5602,3701
8820,6203,6193,5000
9692,3121,1276,8749
9130,3347,581,4203
3967,6635,6239,5403
9656,9491,9066,9817
9817,9066,9491,9656
8310,4163,6978,2492
6717,6052,3095,2956
6489,2356,1556,1169
9256,938,2153,4807
9898,6433,3852,2410
7937,2588,4376,3093
8958,7288,1022,536
9681,7100,5098,4403
2537,2460,1510,9598
9043,7098,5685,5100
8482,1128,3765,7119
7764,5635,6904,4082
7862,5606,1756,5377
9943,1240,3292,2397
2460,9983,2537,1352
5291,1828,8004,803
9598,9983,2537,7799
9891,5994,3903,7913
5725,8341,4668,5971
8341,5725,4668,1428
3226,1387,8266,9011
2801,2972,1295,589
9955,8219,5153,3263
8292,9423,9446,634
1355,636,717,6224
7194,9284,3231,7252
9260,4518,303,1189
6290,6408,7531,5213
4573,9500,2283,583
7085,942,9448,1776
9387,7743,4102,2826
9616,2778,6388,5997
3041,2108,3881,3939
8989,3418,7317,8745
4869,7689,5718,3658
7689,4869,5718,9818
6718,7763,4818,9446
8812,7499,8570,2709
9573,5362,6680,8993
3854,1126,4689,5001
6986,107,169,152
9755,7125,8967,4102
636,717,1355,1619
6749,5962,2733,4966
1510,1321,720,835
9941,5241,3433,5244
5653,1510,5339,9806
3107,5096,942,4807
9153,9583,8082,8476
9423,8292,9446,4416
9553,1183,1352,5074
7847,8762,1295,5736
5971,4668,5725,5353
6991,4495,1376,1194
9394,2435,5887,4655
7743,5197,4082,8621
6525,1036,938,965
9249,4702,9275,2505
7374,9146,7050,9774
9821,9055,3203,9502
7837,4743,9011,954
9011,3226,7837,1387
7324,3473,1251,6511
9652,1776,7085,4023
9146,9774,7374,7050
9774,9146,7374,7050
7076,2460,3977,1510
6452,2099,6408,2585
3917,2434,893,585
4107,3736,9283,2001
5608,3231,4833,965
9543,3017,6525,3107
9016,5566,2083,9603
4962,5828,3415,5992
2956,3030,3095,1619
7688,1352,6651,810
4991,2749,1822,7636
7636,2749,4991,1822
9500,4573,2283,1122
3230,9055,466,8272
9055,9821,3230,4729
9678,7367,5197,3107
9466,4267,5223,6178
5859,6247,7740,3233
7740,5859,6247,3233
6224,1355,9709,8577
8181,532,3981,2526
6403,4038,2956,6717
6511,4038,3030,3095
9950,7005,6641,4023
5986,9401,8743,4484
6247,5859,3114,3233
6651,4930,7688,1352
9315,6367,5053,4792
5339,1321,1510,5653
9781,9321,2585,2656
9983,2460,9598,1352
